order_id,order_date,branch_id,customer_id,product_id,quantity,unit_price,revenue
2451,2024-06-17,6,59,25,1,21.68,21.68
2452,2024-12-07,6,68,113,1,27.73,27.73
2453,2024-12-25,2,19,66,3,336.94,1010.82
2454,2025-04-05,8,75,46,3,322.71,968.13
2455,2025-02-14,3,78,110,1,34.19,34.19
2456,2025-07-03,7,170,19,2,61.82,123.64
2457,2024-08-12,3,58,83,4,94.48,377.92
2458,2024-10-10,7,160,43,3,246.49,739.47
2459,2025-06-04,1,145,74,1,417.48,417.48
2460,2024-02-12,1,92,83,3,94.48,283.44
2461,2025-08-09,7,53,55,2,503.46,1006.92
2462,2024-08-11,10,148,72,2,150.36,300.72
2463,2025-08-28,1,59,42,1,176.35,176.35
2464,2025-09-23,2,121,69,1,341.97,341.97
2465,2025-01-23,10,33,32,1,38.47,38.47
2466,2024-09-05,2,18,41,2,67.95,135.9
2467,2024-08-11,2,165,61,1,291.69,291.69
2468,2024-12-14,8,26,25,4,21.68,86.72
2469,2025-06-19,2,26,22,2,48.33,96.66
2470,2025-09-08,9,108,50,1,409.76,409.76
2471,2024-11-24,5,122,19,1,61.82,61.82
2472,2024-09-17,7,60,90,4,73.44,293.76
2473,2024-12-27,5,122,89,3,119.92,359.76
2474,2024-07-05,10,89,87,2,193.76,387.52
2475,2025-08-03,8,189,70,1,235.91,235.91
2476,2025-07-25,2,95,36,1,35.54,35.54
2477,2025-10-02,8,156,99,1,232.35,232.35
2478,2024-03-06,8,59,42,2,176.35,352.7
2479,2025-11-09,9,93,40,5,18.41,92.05
2480,2025-02-24,9,198,5,4,27.12,108.48
2481,2025-01-30,8,56,35,2,56.38,112.76
2482,2025-06-07,10,54,115,2,87.51,175.02
2483,2025-08-30,2,170,68,1,288.63,288.63
2484,2024-04-20,10,185,50,2,409.76,819.52
2485,2025-04-25,3,49,19,1,61.82,61.82
2486,2024-08-10,9,142,70,3,235.91,707.73
2487,2024-12-06,2,162,34,3,54.86,164.58
2488,2024-05-11,3,194,81,1,125.18,125.18
2489,2025-02-06,5,88,18,4,98.48,393.92
2490,2025-09-06,5,84,41,2,67.95,135.9
2491,2025-01-28,2,102,33,2,36.13,72.26
2492,2025-12-03,1,89,71,1,180.99,180.99
2493,2024-07-07,8,167,15,1,62.37,62.37
2494,2024-04-21,5,147,2,3,53.3,159.9
2495,2024-02-19,10,34,16,1,75.99,75.99
2496,2025-08-05,3,42,107,5,96.76,483.8
2497,2024-10-19,2,155,23,2,31.71,63.42
2498,2024-06-12,1,172,66,2,336.94,673.88
2499,2024-06-08,7,132,110,1,34.19,34.19
2500,2024-04-26,1,159,72,1,150.36,150.36
2501,2024-05-04,1,5,13,1,40.5,40.5
2502,2024-06-27,7,94,52,2,347.09,694.18
2503,2024-02-06,7,90,39,2,60.26,120.52
2504,2025-01-30,5,6,24,3,46.99,140.97
2505,2024-03-11,1,49,116,1,34.3,34.3
2506,2025-12-24,10,137,33,1,36.13,36.13
2507,2025-09-16,2,143,47,2,475.33,950.66
2508,2025-09-30,3,124,30,2,55.81,111.62
2509,2025-04-28,9,105,34,3,54.86,164.58
2510,2024-12-08,2,174,104,1,69.5,69.5
2511,2025-05-22,8,51,24,2,46.99,93.98
2512,2025-07-13,10,130,5,2,27.12,54.24
2513,2025-06-14,8,68,79,1,279.28,279.28
2514,2024-08-24,4,51,78,1,442.94,442.94
2515,2025-04-16,9,90,99,1,232.35,232.35
2516,2024-01-14,1,116,73,5,228.94,1144.7
2517,2025-06-30,6,138,111,2,96.99,193.98
2518,2024-07-03,5,79,28,4,46.12,184.48
2519,2025-02-04,9,38,52,1,347.09,347.09
2520,2024-08-20,5,72,79,3,279.28,837.84
2521,2024-10-20,3,197,10,4,47.47,189.88
2522,2025-07-05,3,13,115,1,87.51,87.51
2523,2024-04-13,10,161,39,1,60.26,60.26
2524,2024-10-24,9,84,93,3,152.15,456.45
2525,2025-08-10,9,162,54,4,429.71,1718.84
2526,2024-08-17,4,26,58,3,236.97,710.91
2527,2025-09-08,3,34,20,3,104.42,313.26
2528,2025-08-26,1,187,80,2,449.04,898.08
2529,2025-10-05,6,193,66,2,336.94,673.88
2530,2024-10-09,3,106,4,2,43.14,86.28
2531,2024-11-05,9,49,111,3,96.99,290.97
2532,2025-10-17,3,114,43,2,246.49,492.98
2533,2024-05-22,1,120,103,5,69.27,346.35
2534,2025-08-14,1,199,11,1,248.03,248.03
2535,2024-11-23,3,7,73,2,228.94,457.88
2536,2025-06-13,7,145,107,1,96.76,96.76
2537,2024-02-10,2,63,47,1,475.33,475.33
2538,2024-03-22,4,64,35,3,56.38,169.14
2539,2024-02-04,6,49,64,2,188.2,376.4
2540,2025-11-14,5,29,25,1,21.68,21.68
2541,2024-03-29,7,29,96,3,21.4,64.2
2542,2024-03-26,4,71,52,1,347.09,347.09
2543,2025-02-13,1,110,87,2,193.76,387.52
2544,2025-05-24,1,185,15,3,62.37,187.11
2545,2025-11-16,6,177,20,4,104.42,417.68
2546,2024-12-23,6,182,101,2,116.86,233.72
2547,2024-04-11,3,3,22,2,48.33,96.66
2548,2025-02-20,10,91,11,3,248.03,744.09
2549,2024-01-27,8,68,28,3,46.12,138.36
2550,2025-06-24,7,82,100,4,77.98,311.92
2551,2024-01-21,10,161,31,1,51.82,51.82
2552,2025-10-28,10,156,97,1,199.77,199.77
2553,2024-06-26,2,70,19,1,61.82,61.82
2554,2024-08-31,8,99,55,1,503.46,503.46
2555,2024-08-22,1,89,67,3,312.86,938.58
2556,2024-09-24,8,3,51,3,480.33,1440.99
2557,2024-02-03,4,11,24,1,46.99,46.99
2558,2025-02-09,7,69,46,2,322.71,645.42
2559,2025-02-10,6,39,44,1,200.1,200.1
2560,2024-07-31,8,73,52,1,347.09,347.09
2561,2024-04-04,1,58,1,1,85.23,85.23
2562,2024-06-21,4,106,103,3,69.27,207.81
2563,2024-01-01,4,70,24,1,46.99,46.99
2564,2024-10-30,6,47,57,3,337.18,1011.54
2565,2024-01-04,6,197,26,1,30.45,30.45
2566,2024-04-14,4,41,110,1,34.19,34.19
2567,2025-08-24,4,66,38,1,45.02,45.02
2568,2024-12-11,7,176,114,4,138.08,552.32
2569,2025-02-27,4,77,34,2,54.86,109.72
2570,2025-09-13,10,73,44,4,200.1,800.4
2571,2024-01-18,7,171,76,2,482.76,965.52
2572,2024-02-21,3,18,48,4,80.2,320.8
2573,2025-08-03,2,116,42,1,176.35,176.35
2574,2025-07-19,5,34,28,4,46.12,184.48
2575,2025-01-01,7,73,117,2,122.83,245.66
2576,2024-01-12,4,11,67,4,312.86,1251.44
2577,2024-06-15,4,84,75,1,162.18,162.18
2578,2025-05-24,6,38,42,1,176.35,176.35
2579,2025-08-14,3,156,79,1,279.28,279.28
2580,2024-12-09,7,196,40,4,18.41,73.64
2581,2025-06-22,2,41,63,1,209.35,209.35
2582,2024-05-13,10,85,7,1,191.32,191.32
2583,2025-01-25,6,75,23,2,31.71,63.42
2584,2024-06-17,10,127,46,2,322.71,645.42
2585,2024-05-26,7,197,50,4,409.76,1639.04
2586,2025-09-30,1,96,88,2,28.63,57.26
2587,2024-06-16,10,144,116,1,34.3,34.3
2588,2025-06-06,7,133,72,3,150.36,451.08
2589,2024-11-16,9,143,21,3,17.21,51.63
2590,2024-04-14,1,77,99,2,232.35,464.7
2591,2024-04-13,5,99,10,2,47.47,94.94
2592,2024-09-26,10,127,82,1,159.49,159.49
2593,2024-02-25,8,176,24,2,46.99,93.98
2594,2025-02-01,7,52,48,1,80.2,80.2
2595,2025-08-21,6,54,56,1,140.23,140.23
2596,2025-07-17,3,33,74,3,417.48,1252.44
2597,2024-02-02,7,21,41,1,67.95,67.95
2598,2024-07-14,9,94,100,3,77.98,233.94
2599,2025-07-08,6,11,75,2,162.18,324.36
2600,2024-06-21,6,95,64,3,188.2,564.6
2601,2024-08-01,10,63,67,1,312.86,312.86
2602,2025-05-24,5,137,65,2,277.53,555.06
2603,2024-08-20,1,34,100,2,77.98,155.96
2604,2025-04-10,4,131,97,2,199.77,399.54
2605,2025-08-12,4,113,74,5,417.48,2087.4
2606,2025-01-18,4,33,49,1,152.06,152.06
2607,2024-02-03,7,145,96,1,21.4,21.4
2608,2024-04-25,10,180,33,1,36.13,36.13
2609,2025-08-15,3,47,64,1,188.2,188.2
2610,2025-10-31,10,98,61,1,291.69,291.69
2611,2025-12-01,3,135,94,1,108.98,108.98
2612,2025-05-14,6,132,43,3,246.49,739.47
2613,2024-03-28,3,34,45,1,142.3,142.3
2614,2024-04-22,5,91,66,2,336.94,673.88
2615,2025-07-11,1,38,13,2,40.5,81.0
2616,2025-09-23,4,33,83,1,94.48,94.48
2617,2024-04-24,8,116,4,2,43.14,86.28
2618,2025-07-17,10,57,62,1,336.43,336.43
2619,2024-08-09,3,154,70,1,235.91,235.91
2620,2025-06-11,6,101,56,1,140.23,140.23
2621,2025-06-21,3,96,29,2,35.78,71.56
2622,2024-11-18,6,133,93,1,152.15,152.15
2623,2025-12-20,7,92,37,3,49.25,147.75
2624,2024-07-08,7,79,58,1,236.97,236.97
2625,2025-12-21,6,48,90,1,73.44,73.44
2626,2024-08-22,10,154,65,3,277.53,832.59
2627,2024-05-20,6,179,20,2,104.42,208.84
2628,2025-04-28,4,96,22,1,48.33,48.33
2629,2024-11-23,4,1,27,4,58.92,235.68
2630,2024-10-06,3,113,4,5,43.14,215.7
2631,2024-08-17,10,21,71,1,180.99,180.99
2632,2024-05-31,10,156,118,4,103.41,413.64
2633,2024-08-01,9,197,10,1,47.47,47.47
2634,2025-06-01,10,130,54,1,429.71,429.71
2635,2025-06-09,9,64,79,4,279.28,1117.12
2636,2025-08-07,9,153,71,4,180.99,723.96
2637,2025-11-01,6,119,41,2,67.95,135.9
2638,2024-04-21,4,64,23,1,31.71,31.71
2639,2025-01-01,4,67,116,3,34.3,102.9
2640,2024-09-22,2,44,54,1,429.71,429.71
2641,2025-04-29,5,32,76,3,482.76,1448.28
2642,2024-09-04,1,59,24,2,46.99,93.98
2643,2024-11-23,8,119,87,1,193.76,193.76
2644,2024-02-24,4,158,89,1,119.92,119.92
2645,2024-08-23,8,117,7,2,191.32,382.64
2646,2025-05-05,6,118,99,1,232.35,232.35
2647,2024-07-02,3,156,107,4,96.76,387.04
2648,2025-08-06,1,154,76,1,482.76,482.76
2649,2025-03-21,5,198,39,2,60.26,120.52
2650,2024-06-27,5,12,47,1,475.33,475.33
2651,2024-05-24,7,46,15,5,62.37,311.85
2652,2025-03-13,1,28,112,2,87.83,175.66
2653,2024-05-11,6,86,55,2,503.46,1006.92
2654,2024-03-05,10,1,11,1,248.03,248.03
2655,2025-08-07,2,199,68,2,288.63,577.26
2656,2024-01-07,4,135,13,2,40.5,81.0
2657,2024-02-01,4,188,33,1,36.13,36.13
2658,2025-03-18,9,173,7,2,191.32,382.64
2659,2025-06-10,4,88,74,2,417.48,834.96
2660,2025-08-30,3,19,67,1,312.86,312.86
2661,2024-12-13,7,52,102,2,97.5,195.0
2662,2025-04-06,4,69,117,2,122.83,245.66
2663,2024-11-28,9,124,32,1,38.47,38.47
2664,2025-12-30,7,18,70,2,235.91,471.82
2665,2024-07-29,8,123,66,2,336.94,673.88
2666,2025-12-16,9,138,74,1,417.48,417.48
2667,2024-07-04,4,20,112,2,87.83,175.66
2668,2025-07-11,5,6,76,1,482.76,482.76
2669,2024-09-07,9,41,59,3,214.67,644.01
2670,2025-01-11,6,176,82,1,159.49,159.49
2671,2025-03-04,3,162,50,3,409.76,1229.28
2672,2024-02-27,3,185,39,1,60.26,60.26
2673,2024-03-04,6,116,16,1,75.99,75.99
2674,2024-04-29,7,59,115,1,87.51,87.51
2675,2025-08-10,2,84,81,1,125.18,125.18
2676,2024-03-20,9,132,43,1,246.49,246.49
2677,2024-02-28,10,66,116,1,34.3,34.3
2678,2025-08-22,8,125,55,2,503.46,1006.92
2679,2024-03-06,3,6,69,1,341.97,341.97
2680,2024-04-14,4,47,94,3,108.98,326.94
2681,2025-06-11,5,177,87,1,193.76,193.76
2682,2025-04-14,2,72,86,1,217.43,217.43
2683,2024-11-05,5,64,107,2,96.76,193.52
2684,2025-02-12,10,37,31,1,51.82,51.82
2685,2025-02-19,8,126,28,4,46.12,184.48
2686,2025-03-25,7,19,82,1,159.49,159.49
2687,2024-01-30,9,199,114,1,138.08,138.08
2688,2025-01-03,3,92,9,2,98.01,196.02
2689,2024-11-09,9,143,87,4,193.76,775.04
2690,2025-04-28,9,87,75,3,162.18,486.54
2691,2025-07-20,9,124,51,2,480.33,960.66
2692,2025-06-27,4,55,6,1,197.36,197.36
2693,2025-09-14,1,153,21,1,17.21,17.21
2694,2025-05-29,7,23,14,2,202.61,405.22
2695,2024-05-04,10,12,110,3,34.19,102.57
2696,2024-04-02,8,110,88,1,28.63,28.63
2697,2025-01-01,1,98,106,1,52.68,52.68
2698,2024-06-05,1,83,9,1,98.01,98.01
2699,2025-04-27,7,172,21,5,17.21,86.05
2700,2025-09-02,8,122,22,1,48.33,48.33
2701,2024-02-19,9,27,36,2,35.54,71.08
2702,2025-06-25,4,68,72,1,150.36,150.36
2703,2024-06-12,2,55,18,1,98.48,98.48
2704,2025-10-31,9,174,95,1,132.51,132.51
2705,2025-10-15,6,49,62,1,336.43,336.43
2706,2025-10-29,4,17,1,3,85.23,255.69
2707,2025-10-10,6,93,49,1,152.06,152.06
2708,2025-12-05,5,196,7,3,191.32,573.96
2709,2024-05-27,1,43,8,1,193.45,193.45
2710,2025-01-29,6,200,38,3,45.02,135.06
2711,2024-12-10,9,145,89,1,119.92,119.92
2712,2025-01-02,1,88,40,4,18.41,73.64
2713,2024-12-27,2,117,16,2,75.99,151.98
2714,2025-10-10,2,164,22,1,48.33,48.33
2715,2024-10-05,9,93,113,1,27.73,27.73
2716,2025-05-29,10,183,107,2,96.76,193.52
2717,2024-02-12,8,151,86,2,217.43,434.86
2718,2024-12-07,4,14,40,4,18.41,73.64
2719,2025-02-18,3,57,38,1,45.02,45.02
2720,2025-07-13,10,26,94,3,108.98,326.94
2721,2025-05-12,3,102,35,1,56.38,56.38
2722,2024-12-07,2,82,117,2,122.83,245.66
2723,2024-01-03,7,27,69,5,341.97,1709.85
2724,2025-08-15,6,186,95,1,132.51,132.51
2725,2025-01-30,5,14,36,1,35.54,35.54
2726,2025-04-24,9,47,43,4,246.49,985.96
2727,2024-08-07,2,173,66,3,336.94,1010.82
2728,2025-12-11,3,187,21,2,17.21,34.42
2729,2024-02-18,7,14,44,3,200.1,600.3
2730,2025-12-16,7,15,88,1,28.63,28.63
2731,2024-04-15,3,178,113,2,27.73,55.46
2732,2024-12-04,2,127,120,1,134.35,134.35
2733,2024-05-19,1,140,72,4,150.36,601.44
2734,2025-08-02,3,80,65,1,277.53,277.53
2735,2024-09-24,1,88,109,2,40.7,81.4
2736,2025-05-14,8,106,106,2,52.68,105.36
2737,2025-05-20,2,79,120,3,134.35,403.05
2738,2024-01-08,7,163,31,2,51.82,103.64
2739,2025-04-27,6,98,11,1,248.03,248.03
2740,2025-07-09,6,84,28,1,46.12,46.12
2741,2024-03-16,3,152,98,1,111.77,111.77
2742,2025-01-27,5,145,74,1,417.48,417.48
2743,2025-06-27,5,48,65,2,277.53,555.06
2744,2024-03-05,8,163,114,3,138.08,414.24
2745,2024-03-18,8,160,111,5,96.99,484.95
2746,2025-07-06,1,29,115,1,87.51,87.51
2747,2025-09-15,4,48,30,4,55.81,223.24
2748,2024-05-24,3,42,77,1,174.74,174.74
2749,2025-02-11,7,80,83,2,94.48,188.96
2750,2025-12-04,8,59,21,1,17.21,17.21
2751,2025-11-02,9,83,63,1,209.35,209.35
2752,2025-04-12,10,160,45,1,142.3,142.3
2753,2024-03-14,8,95,76,3,482.76,1448.28
2754,2024-05-18,10,114,8,2,193.45,386.9
2755,2024-06-17,1,171,71,3,180.99,542.97
2756,2025-06-15,9,75,74,2,417.48,834.96
2757,2024-12-14,7,12,113,2,27.73,55.46
2758,2024-10-02,3,48,87,5,193.76,968.8
2759,2024-11-19,1,172,54,2,429.71,859.42
2760,2024-03-21,5,56,46,1,322.71,322.71
2761,2025-08-15,9,187,71,2,180.99,361.98
2762,2024-04-23,7,100,52,3,347.09,1041.27
2763,2024-06-15,7,85,9,1,98.01,98.01
2764,2024-11-16,3,12,89,2,119.92,239.84
2765,2025-07-18,6,15,36,1,35.54,35.54
2766,2025-11-12,4,68,78,1,442.94,442.94
2767,2024-09-26,1,112,66,2,336.94,673.88
2768,2025-10-13,7,18,25,1,21.68,21.68
2769,2025-10-30,3,21,8,3,193.45,580.35
2770,2024-03-19,7,172,38,2,45.02,90.04
2771,2024-12-27,8,152,113,5,27.73,138.65
2772,2025-12-23,9,16,23,1,31.71,31.71
2773,2025-08-02,9,147,33,2,36.13,72.26
2774,2025-01-28,2,196,32,1,38.47,38.47
2775,2025-03-24,3,54,89,3,119.92,359.76
2776,2024-08-17,9,115,68,4,288.63,1154.52
2777,2025-05-13,2,78,57,4,337.18,1348.72
2778,2025-03-19,4,41,82,1,159.49,159.49
2779,2024-12-19,7,186,22,2,48.33,96.66
2780,2025-08-18,1,150,111,1,96.99,96.99
2781,2025-09-22,7,61,91,5,37.96,189.8
2782,2024-07-20,1,110,95,1,132.51,132.51
2783,2025-05-27,3,13,30,1,55.81,55.81
2784,2025-04-08,4,20,82,2,159.49,318.98
2785,2024-04-20,4,4,47,2,475.33,950.66
2786,2025-05-14,3,174,12,1,212.34,212.34
2787,2025-09-05,5,29,65,2,277.53,555.06
2788,2025-10-16,10,92,104,3,69.5,208.5
2789,2025-08-29,1,26,45,2,142.3,284.6
2790,2024-11-28,7,50,44,4,200.1,800.4
2791,2025-05-28,2,41,30,2,55.81,111.62
2792,2024-06-03,10,31,102,1,97.5,97.5
2793,2024-06-21,9,22,50,2,409.76,819.52
2794,2024-08-24,1,97,100,2,77.98,155.96
2795,2024-10-21,10,126,100,1,77.98,77.98
2796,2025-08-14,1,160,46,2,322.71,645.42
2797,2025-07-12,5,141,90,2,73.44,146.88
2798,2025-03-07,6,82,112,1,87.83,87.83
2799,2024-07-01,6,198,79,1,279.28,279.28
2800,2025-05-20,5,88,29,2,35.78,71.56
2801,2024-02-27,9,154,36,2,35.54,71.08
2802,2025-06-14,6,156,115,1,87.51,87.51
2803,2025-12-09,5,64,5,2,27.12,54.24
2804,2025-10-06,5,166,98,1,111.77,111.77
2805,2025-10-11,9,192,38,2,45.02,90.04
2806,2025-06-08,5,120,42,5,176.35,881.75
2807,2024-04-06,5,196,46,1,322.71,322.71
2808,2025-07-20,5,67,17,1,270.61,270.61
2809,2025-07-21,10,138,83,1,94.48,94.48
2810,2025-08-16,1,40,66,2,336.94,673.88
2811,2024-09-12,8,127,111,2,96.99,193.98
2812,2024-04-18,3,53,19,2,61.82,123.64
2813,2025-10-21,10,10,32,2,38.47,76.94
2814,2025-09-01,8,196,41,2,67.95,135.9
2815,2024-07-17,10,159,61,3,291.69,875.07
2816,2025-12-18,3,192,38,1,45.02,45.02
2817,2025-01-25,4,20,29,3,35.78,107.34
2818,2025-12-25,3,108,114,1,138.08,138.08
2819,2025-07-23,1,192,75,1,162.18,162.18
2820,2024-12-26,6,132,95,3,132.51,397.53
2821,2024-01-01,1,161,118,5,103.41,517.05
2822,2025-12-12,9,150,115,1,87.51,87.51
2823,2024-07-06,10,140,19,2,61.82,123.64
2824,2024-07-02,6,156,42,3,176.35,529.05
2825,2024-03-09,3,99,63,1,209.35,209.35
2826,2024-04-18,9,134,120,1,134.35,134.35
2827,2025-06-23,6,124,19,1,61.82,61.82
2828,2025-01-09,10,122,14,3,202.61,607.83
2829,2025-11-26,7,113,15,3,62.37,187.11
2830,2024-10-14,4,39,85,1,31.67,31.67
2831,2024-12-07,5,45,72,2,150.36,300.72
2832,2024-01-19,4,137,84,1,151.05,151.05
2833,2025-09-13,4,53,64,4,188.2,752.8
2834,2024-04-19,1,17,12,1,212.34,212.34
2835,2024-02-24,10,101,87,2,193.76,387.52
2836,2024-09-29,1,58,102,3,97.5,292.5
2837,2024-01-21,3,98,6,3,197.36,592.08
2838,2024-11-06,7,39,92,1,148.71,148.71
2839,2024-02-25,7,68,35,2,56.38,112.76
2840,2025-11-20,2,116,68,4,288.63,1154.52
2841,2024-05-21,1,130,108,3,68.11,204.33
2842,2024-10-09,10,181,80,2,449.04,898.08
2843,2024-06-07,1,29,5,3,27.12,81.36
2844,2024-11-29,1,68,26,2,30.45,60.9
2845,2024-07-02,3,169,78,2,442.94,885.88
2846,2025-01-26,3,118,118,5,103.41,517.05
2847,2025-08-13,6,158,102,1,97.5,97.5
2848,2025-07-15,9,91,106,2,52.68,105.36
2849,2025-04-10,7,22,36,2,35.54,71.08
2850,2025-01-14,4,79,107,1,96.76,96.76
2851,2024-11-03,5,106,19,4,61.82,247.28
2852,2025-01-20,7,137,31,3,51.82,155.46
2853,2025-06-22,2,197,113,2,27.73,55.46
2854,2025-02-21,8,104,85,2,31.67,63.34
2855,2025-06-05,7,181,50,4,409.76,1639.04
2856,2024-04-30,6,51,60,1,266.92,266.92
2857,2024-10-07,2,54,66,2,336.94,673.88
2858,2024-12-10,6,137,1,3,85.23,255.69
2859,2024-11-25,2,15,45,1,142.3,142.3
2860,2024-09-29,8,124,6,1,197.36,197.36
2861,2024-02-18,9,179,46,2,322.71,645.42
2862,2025-05-06,8,111,48,4,80.2,320.8
2863,2024-03-13,4,62,70,2,235.91,471.82
2864,2024-12-01,2,90,39,1,60.26,60.26
2865,2025-07-26,2,6,48,5,80.2,401.0
2866,2024-06-27,7,51,101,4,116.86,467.44
2867,2025-08-08,10,118,60,3,266.92,800.76
2868,2025-05-18,7,102,77,1,174.74,174.74
2869,2024-11-26,9,20,24,5,46.99,234.95
2870,2024-08-30,1,196,76,5,482.76,2413.8
2871,2025-08-16,10,184,80,2,449.04,898.08
2872,2024-09-29,4,169,60,1,266.92,266.92
2873,2025-04-07,8,196,28,2,46.12,92.24
2874,2024-10-28,8,196,107,3,96.76,290.28
2875,2025-05-10,1,166,34,3,54.86,164.58
2876,2025-03-02,4,2,56,1,140.23,140.23
2877,2025-09-14,1,20,8,3,193.45,580.35
2878,2025-04-30,9,82,93,4,152.15,608.6
2879,2024-10-28,3,12,74,3,417.48,1252.44
2880,2025-03-07,6,132,36,4,35.54,142.16
2881,2025-01-04,4,54,38,2,45.02,90.04
2882,2024-09-25,9,172,43,1,246.49,246.49
2883,2025-09-17,9,157,17,2,270.61,541.22
2884,2024-03-29,8,22,69,1,341.97,341.97
2885,2024-01-12,2,166,55,1,503.46,503.46
2886,2025-06-01,10,54,72,2,150.36,300.72
2887,2024-01-01,2,29,4,5,43.14,215.7
2888,2024-07-15,3,167,84,2,151.05,302.1
2889,2024-10-03,4,157,81,5,125.18,625.9
2890,2024-02-18,8,45,69,2,341.97,683.94
2891,2024-06-21,4,184,114,2,138.08,276.16
2892,2025-08-12,9,99,70,1,235.91,235.91
2893,2024-05-24,10,183,61,1,291.69,291.69
2894,2024-03-04,10,75,24,1,46.99,46.99
2895,2025-11-06,4,53,34,2,54.86,109.72
2896,2025-10-22,5,122,74,2,417.48,834.96
2897,2024-08-31,6,12,52,2,347.09,694.18
2898,2025-09-16,3,169,116,2,34.3,68.6
2899,2025-08-09,4,62,60,3,266.92,800.76
2900,2024-02-01,8,107,25,3,21.68,65.04
2901,2025-09-26,9,84,79,1,279.28,279.28
2902,2025-09-27,7,123,105,3,88.31,264.93
2903,2024-08-25,9,80,103,3,69.27,207.81
2904,2025-10-26,5,58,22,2,48.33,96.66
2905,2025-04-26,9,87,75,1,162.18,162.18
2906,2024-08-06,2,103,48,1,80.2,80.2
2907,2024-07-11,4,36,88,2,28.63,57.26
2908,2025-10-08,8,108,50,1,409.76,409.76
2909,2025-02-03,6,188,109,3,40.7,122.1
2910,2024-09-19,9,14,37,1,49.25,49.25
2911,2025-01-25,10,50,39,1,60.26,60.26
2912,2024-04-30,9,115,30,1,55.81,55.81
2913,2024-07-06,8,48,60,3,266.92,800.76
2914,2025-12-28,8,58,23,2,31.71,63.42
2915,2024-03-15,5,72,73,1,228.94,228.94
2916,2024-03-13,10,109,109,3,40.7,122.1
2917,2025-09-21,5,177,19,1,61.82,61.82
2918,2025-04-25,3,200,39,3,60.26,180.78
2919,2025-07-16,3,150,60,1,266.92,266.92
2920,2024-02-07,4,101,31,4,51.82,207.28
2921,2025-10-06,9,135,96,3,21.4,64.2
2922,2024-10-03,8,30,42,4,176.35,705.4
2923,2025-10-30,5,179,6,3,197.36,592.08
2924,2024-10-20,8,78,11,2,248.03,496.06
2925,2024-01-08,1,193,79,1,279.28,279.28
2926,2025-10-26,2,17,63,3,209.35,628.05
2927,2024-11-11,8,145,73,3,228.94,686.82
2928,2024-09-28,7,151,37,1,49.25,49.25
2929,2025-10-05,7,153,104,2,69.5,139.0
2930,2025-06-19,3,41,71,4,180.99,723.96
2931,2024-03-23,2,35,98,1,111.77,111.77
2932,2025-01-08,5,26,27,5,58.92,294.6
2933,2025-03-19,8,101,71,5,180.99,904.95
2934,2024-10-07,3,65,84,1,151.05,151.05
2935,2025-02-12,2,198,89,2,119.92,239.84
2936,2024-08-17,4,67,83,1,94.48,94.48
2937,2025-10-04,10,161,93,1,152.15,152.15
2938,2025-02-27,7,114,89,2,119.92,239.84
2939,2025-04-22,3,33,3,3,44.33,132.99
2940,2025-09-18,9,165,96,4,21.4,85.6
2941,2024-05-07,9,154,101,3,116.86,350.58
2942,2025-08-21,4,140,56,4,140.23,560.92
2943,2024-06-24,2,49,50,3,409.76,1229.28
2944,2024-01-15,7,145,35,2,56.38,112.76
2945,2024-09-23,6,165,3,3,44.33,132.99
2946,2025-08-11,6,70,100,2,77.98,155.96
2947,2024-03-22,5,165,40,2,18.41,36.82
2948,2024-06-08,6,164,6,3,197.36,592.08
2949,2025-04-18,8,34,44,5,200.1,1000.5
2950,2025-06-21,1,44,83,1,94.48,94.48
2951,2025-06-25,4,8,72,1,150.36,150.36
2952,2024-03-21,3,60,114,2,138.08,276.16
2953,2025-03-20,6,181,69,1,341.97,341.97
2954,2024-01-21,1,183,79,1,279.28,279.28
2955,2025-02-24,3,97,35,2,56.38,112.76
2956,2025-08-03,3,42,13,1,40.5,40.5
2957,2025-05-05,1,75,115,2,87.51,175.02
2958,2024-08-13,3,84,120,2,134.35,268.7
2959,2025-01-26,10,73,83,1,94.48,94.48
2960,2025-11-14,6,129,65,2,277.53,555.06
2961,2024-07-05,3,28,105,1,88.31,88.31
2962,2024-07-27,10,88,88,1,28.63,28.63
2963,2025-01-12,3,26,28,3,46.12,138.36
2964,2025-06-14,6,32,43,1,246.49,246.49
2965,2025-11-02,1,58,8,1,193.45,193.45
2966,2025-05-11,5,150,30,1,55.81,55.81
2967,2024-02-10,4,82,19,1,61.82,61.82
2968,2025-10-11,8,191,98,4,111.77,447.08
2969,2025-02-07,5,127,62,2,336.43,672.86
2970,2025-10-20,8,122,7,2,191.32,382.64
2971,2024-02-15,10,200,118,2,103.41,206.82
2972,2025-02-06,6,61,11,2,248.03,496.06
2973,2024-06-01,3,55,87,1,193.76,193.76
2974,2025-11-23,10,28,1,3,85.23,255.69
2975,2024-11-12,10,10,48,1,80.2,80.2
2976,2025-03-20,8,162,28,1,46.12,46.12
2977,2024-04-26,9,180,99,1,232.35,232.35
2978,2024-01-22,10,135,4,1,43.14,43.14
2979,2025-08-05,1,100,70,2,235.91,471.82
2980,2024-12-14,1,140,71,2,180.99,361.98
2981,2025-10-30,1,115,17,2,270.61,541.22
2982,2024-09-20,9,186,109,1,40.7,40.7
2983,2025-08-05,2,19,84,1,151.05,151.05
2984,2024-05-20,5,44,67,1,312.86,312.86
2985,2025-04-29,2,67,42,1,176.35,176.35
2986,2024-05-21,6,153,53,1,421.85,421.85
